VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2.0,2021-07-01 14:20:00,2021-07-01 14:33:41,N,1.0,97,181,1.0,1.62,10.0,0.0,0.5,2.16,0.0,,0.3,12.96,1.0,1.0,0.0
2.0,2021-07-01 14:16:56,2021-07-01 14:44:17,N,1.0,52,225,1.0,3.43,18.5,0.0,0.5,0.0,0.0,,0.3,19.3,2.0,1.0,0.0
1.0,2021-07-01 14:20:00,2021-07-01 14:24:43,N,1.0,181,181,1.0,0.8,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2.0,1.0,0.0
1.0,2021-07-01 14:49:05,2021-07-01 15:07:49,N,1.0,62,165,1.0,0.0,13.2,0.0,0.5,0.0,0.0,,0.3,14.0,1.0,1.0,0.0
2.0,2021-07-01 14:20:27,2021-07-01 14:27:33,N,1.0,7,260,1.0,1.14,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2021-07-01 14:28:38,2021-07-01 14:32:17,N,1.0,74,74,1.0,0.49,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,2.0,1.0,0.0
2.0,2021-07-01 14:36:20,2021-07-01 14:45:08,N,1.0,74,75,1.0,1.1,7.5,0.0,0.5,1.66,0.0,,0.3,9.96,1.0,1.0,0.0
2.0,2021-07-01 14:48:50,2021-07-01 14:59:01,N,1.0,43,263,1.0,1.19,8.0,0.0,0.5,3.46,0.0,,0.3,15.01,1.0,1.0,2.75
2.0,2021-07-01 14:29:04,2021-07-01 14:38:00,N,1.0,242,242,2.0,1.32,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,2.0,1.0,0.0
2.0,2021-07-01 14:44:55,2021-07-01 14:50:11,N,1.0,43,151,6.0,1.19,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,0.0
2.0,2021-07-01 14:04:26,2021-07-01 14:14:39,N,1.0,74,42,1.0,0.71,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,2.0,1.0,0.0
2.0,2021-07-01 14:21:35,2021-07-01 14:23:41,N,1.0,42,42,1.0,0.23,3.5,0.0,0.5,0.0,0.0,,0.3,4.3,2.0,1.0,0.0
2.0,2021-07-01 14:38:35,2021-07-01 14:44:56,N,1.0,42,74,1.0,1.37,7.0,0.0,0.5,1.95,0.0,,0.3,9.75,1.0,1.0,0.0
